"","Fiscalyear","Ccode","Dcode","RegularADA","SpecialEdADA","ROCPADA","AdultEdADA","K12ADA","K12ADA_C"
"2993",2005,44,69732,110.68,0,0,0,110.68,110.68
"2994",2005,44,69757,135.12,0,0,0,135.12,135.12
"2995",2005,44,69765,1811.1,61.95,0,0,1873.05,1917.29142857143
"2996",2005,44,69773,152.23,0,0,0,152.23,152.302857142857
"2997",2005,44,69781,95.59,0,0,0,95.59,95.59
"2998",2005,44,69799,16391.6,434.46,0,1136.13,16826.06,18121.27
"2999",2005,44,69807,2477.81,77.18,0,0,2554.99,2601.28714285714
"3000",2005,44,69849,1670.37,37.07,0,0,1707.44,1733.14285714286
"3001",2005,44,75432,2598.64,35.64,0,0,2634.28,2660.87714285714
"3002",2005,45,10454,0,0,0,0,0,NA
"3003",2005,45,40329,0,0,0,0,0,NA
"3004",2005,45,69856,1861.96,35.1,307.73,57.41,1897.06,1986.33
"3005",2005,45,69872,384.32,6.01,0,0,390.33,391.901428571429
"3006",2005,45,69880,292.83,9.87,0,0,302.7,310.175714285714
"3007",2005,45,69914,1425.41,35.98,0,0,1461.39,1486.27714285714
"3008",2005,45,69922,69.98,0,0,0,69.98,70.7385714285714
"3009",2005,45,69948,967.06,18.61,0,0,985.67,1001.83
"3010",2005,45,69955,1121.32,19.07,0,0,1140.39,1152.03857142857
"3011",2005,45,69971,3225.31,88.05,0,0,3313.36,3344.26142857143
"3012",2005,45,69989,1116.51,54.02,39.03,0,1170.53,1193.89714285714
"3013",2005,45,69997,26.04,0,0,0,26.04,31.5457142857143
"3014",2005,45,70003,561.13,12.49,0,0,573.62,582.961428571429
"3015",2005,45,70011,530.32,0.37,0,0,530.69,539.855714285714
"3016",2005,45,70029,101.08,0,0,0,101.08,117.278571428571
"3017",2005,45,70037,16.78,0,0,0,16.78,16.78
"3018",2005,45,70045,383.76,13.81,0,0,397.57,397.972857142857
"3019",2005,45,70052,211.56,0,0,0,211.56,217.5
"3020",2005,45,70078,293.69,0,0,0,293.69,295.391428571429
"3021",2005,45,70086,59.21,0,0,0,59.21,59.21
"3022",2005,45,70094,675.33,13.48,0,0,688.81,698.718571428572
"3023",2005,45,70110,3131.99,72.97,0,0,3204.96,3272.45
"3024",2005,45,70128,143.57,0,0,0,143.57,148.112857142857
"3025",2005,45,70136,5367.8,79.63,571.27,91.76,5447.43,5551.66428571429
"3026",2005,45,70169,43.09,0,0,0,43.09,43.09
"3027",2005,45,73700,69.11,0,0,0,69.11,69.11
"3028",2005,45,75267,2737.75,99.19,111.82,0,2836.94,2895.41285714286
"3029",2005,46,10462,0,0,0,0,0,NA
"3030",2005,46,70177,522.41,0,0,0,522.41,527.218571428571
"3031",2005,47,10470,0,0,0,0,0,NA
"3032",2005,47,40998,0,0,0,0,0,NA
"3033",2005,47,70185,123.18,0,0,0,123.18,125.465714285714
"3034",2005,47,70193,9.4,0,0,0,9.4,9.4
"3035",2005,47,70201,135.67,0,0,0,135.67,137.452857142857
"3036",2005,47,70227,53.78,0,0,0,53.78,53.78
"3037",2005,47,70243,183.53,0,0,0,183.53,187.421428571429
"3038",2005,47,70250,98.89,0,7.19,0,98.89,101.104285714286
"3039",2005,47,70268,191.44,0,0,0,191.44,191.44
"3040",2005,47,70276,329.73,0,31.38,4.37,329.73,336.477142857143
"3041",2005,47,70292,10.29,0,0,0,10.29,10.29
"3042",2005,47,70300,132.66,0,0,0,132.66,133.237142857143
"3043",2005,47,70318,51.86,0,0,0,51.86,52.02
"3044",2005,47,70326,129.28,0,0,0,129.28,130.811428571429
"3045",2005,47,70334,128.05,0,0,0,128.05,129.93
"3046",2005,47,70359,43.15,0,0,0,43.15,43.15
"3047",2005,47,70367,25.15,0,0,0,25.15,25.15
"3048",2005,47,70375,17.48,0,0,0,17.48,17.48
"3049",2005,47,70383,29.08,0,0,0,29.08,29.08
"3050",2005,47,70409,81.46,0,0,0,81.46,83.0042857142857
"3051",2005,47,70417,151.46,0,0,0,151.46,153.998571428571
"3052",2005,47,70425,646.98,0,0,0,646.98,648.42
"3053",2005,47,70433,42.76,0,0,0,42.76,42.76
"3054",2005,47,70458,29.38,0,0,0,29.38,29.38
"3055",2005,47,70466,691.61,0,57.92,6.54,691.61,702.107142857143
"3056",2005,47,70482,342.81,0,0,0,342.81,344.697142857143
"3057",2005,47,70490,34.54,0,0,0,34.54,34.54
"3058",2005,47,70508,966.85,0,0,0,966.85,979.247142857143
"3059",2005,47,70516,731.61,0,85.01,15.08,731.61,746.002857142857
"3060",2005,47,73684,275.2,0,11.43,17.88,275.2,284.667142857143
"3061",2005,48,10488,0,0,0,0,0,NA
"3062",2005,48,70524,4791.86,132.56,0,27.47,4924.42,5027.78142857143
"3063",2005,48,70532,3676.72,74.27,0,46.3,3750.99,3829.88571428571
"3064",2005,48,70540,21001.54,648.24,0,983.12,21649.78,22041.0014285714
"3065",2005,48,70565,4990.63,91.93,0,0,5082.56,5181.05428571429
"3066",2005,48,70573,12058.07,338.29,0,216.31,12396.36,12575.3785714286
"3067",2005,48,70581,15255.5,835.04,0,1276.81,16090.54,16246.3471428571
"3068",2005,49,10496,0,0,0,0,0,NA
"3069",2005,49,40246,0,0,0,0,0,7728.02
"3070",2005,49,40253,0,0,0,0,0,15923.7257142857
"3071",2005,49,40311,0,0,0,0,0,NA
"3072",2005,49,70599,62.84,0,0,0,62.84,108.032857142857
"3073",2005,49,70607,2273.75,76.23,0,16.83,2349.98,2394.50571428571
"3074",2005,49,70615,1557.41,56.37,0,0,1613.78,1683.09714285714
"3075",2005,49,70623,904.67,12.63,0,0,917.3,930.371428571429
"3076",2005,49,70649,210.89,1.11,0,0,212,212.8
"3077",2005,49,70656,1441.34,26.66,0,7.02,1468,1514.00714285714
"3078",2005,49,70672,166.33,0,0,0,166.33,166.33
"3079",2005,49,70680,520.72,8.68,0,0,529.4,536.994285714286
"3080",2005,49,70698,39.76,0,0,0,39.76,39.76
"3081",2005,49,70706,250.96,0,0,0,250.96,254.575714285714
"3082",2005,49,70714,496.16,0,0,0,496.16,505.322857142857
"3083",2005,49,70722,296.67,2.35,0,0,299.02,323.511428571429
"3084",2005,49,70730,270.22,3.01,0,0,273.23,285.588571428571
"3085",2005,49,70763,78.23,0,0,0,78.23,80.8928571428572
"3086",2005,49,70789,83.33,0,0,0,83.33,151.207142857143
"3087",2005,49,70797,198.37,0,0,0,198.37,200.794285714286
"3088",2005,49,70805,1339.33,12.55,0,0,1351.88,1385.12571428571
"3089",2005,49,70813,72.64,2.23,0,0,74.87,103.27
"3090",2005,49,70821,43.98,2.07,0,0,46.05,47.1657142857143
"3091",2005,49,70839,663.42,1.27,0,0,664.69,676.97
"3092",2005,49,70847,1776.24,25.29,0,0,1801.53,1826.65
"3093",2005,49,70854,1871.17,36.06,0,0,1907.23,NA
"3094",2005,49,70870,1349.02,19.16,0,0,1368.18,1386.49428571429
"3095",2005,49,70888,8.67,0,0,0,8.67,8.94142857142857
"3096",2005,49,70896,2534.48,76.64,0,0,2611.12,2656.89428571429
"3097",2005,49,70904,1287.18,25.28,0,0,1312.46,1375.48
"3098",2005,49,70920,10739.21,426.6,0,312.07,11165.81,NA
"3099",2005,49,70938,883.12,2.69,0,0,885.81,895.467142857143
"3100",2005,49,70953,4239.58,47.08,0,155.36,4286.66,4446.14857142857
"3101",2005,49,70961,543.05,22.92,0,0,565.97,573.627142857143
"3102",2005,49,70979,163.07,0,0,0,163.07,164.761428571429
"3103",2005,49,70995,866.2,1,0,0,867.2,880.125714285714
"3104",2005,49,71001,136.58,0,0,0,136.58,136.58
"3105",2005,49,71019,184.12,11.58,0,0,195.7,202.635714285714
"3106",2005,49,71035,1336.25,31.98,0,0,1368.23,1399.91428571429
"3107",2005,49,73882,6463.65,183.18,0,53.4,6646.83,6791.87714285714
"3108",2005,49,75358,4551.05,81.57,0,23.8,4632.62,4754.58285714286
"3109",2005,49,75390,2313.53,28.73,0,22.94,2342.26,2391.81714285714
"3110",2005,50,10504,0,0,0,0,0,NA
"3111",2005,50,40717,0,0,0,0,0,31478.5157142857
"3112",2005,50,40964,0,0,0,0,0,NA
"3113",2005,50,71043,9508.42,379.39,0,104.01,9887.81,10429.7642857143
"3114",2005,50,71050,660.39,17.23,0,0,677.62,693.46
"3115",2005,50,71068,1195.74,29.53,0,0,1225.27,1246.4
"3116",2005,50,71076,3487.03,96.86,0,0,3583.89,3729.78142857143
"3117",2005,50,71084,111.17,0,0,0,111.17,111.691428571429
"3118",2005,50,71092,667.17,0,0,0,667.17,673.38
"3119",2005,50,71100,1029.24,7.37,0,0,1036.61,1077.84714285714
"3120",2005,50,71134,718.55,20.38,0,0,738.93,803.387142857143
"3121",2005,50,71142,136.55,0,0,0,136.55,136.55
"3122",2005,50,71159,70.71,0,0,0,70.71,70.71
"3123",2005,50,71209,139.12,0,0,0,139.12,139.12
"3124",2005,50,71217,4386.74,114.05,0,31.9,4500.79,4625.38428571429
"3125",2005,50,71233,103.28,0,0,0,103.28,103.28
"3126",2005,50,71266,3174.46,74.35,0,0,3248.81,3399.98285714286
"3127",2005,50,71274,127.46,0,0,0,127.46,127.46
"3128",2005,50,71282,2998.7,90.99,0,0,3089.69,3098.94428571429
"3129",2005,50,71290,7395.73,215.34,0,0,7611.07,7702.68714285714
"3130",2005,50,71324,159.21,0,0,0,159.21,159.21
"3131",2005,50,73601,2368.96,63.99,0,37.73,2432.95,2442.49
"3132",2005,50,75549,2012.99,44.53,0,12.3,2057.52,2116.28142857143
"3133",2005,50,75556,2890.73,66.21,0,0,2956.94,3132.75285714286
"3134",2005,50,75564,4674.9,128.89,0,51.83,4803.79,4972.22285714286
"3135",2005,50,75572,1753.07,60.87,0,0,1813.94,1888.38857142857
"3136",2005,50,75739,12557.44,521.12,0,303.13,13078.56,13364.4157142857
"3137",2005,50,76398,0,0,0,0,0,NA
"3138",2005,51,10512,0,0,0,0,0,NA
"3139",2005,51,71357,567.99,0,0,0,567.99,582.118571428571
"3140",2005,51,71365,136.24,0,0,0,136.24,136.24
"3141",2005,51,71373,280.68,0,0,0,280.68,283.2
"3142",2005,51,71381,410.41,0,0,0,410.41,410.964285714286
"3143",2005,51,71399,1724.79,11.31,0,0,1736.1,1751.89571428571
"3144",2005,51,71407,140.61,0,0,0,140.61,140.84
"3145",2005,51,71415,83.05,0,0,0,83.05,83.05
"3146",2005,51,71423,120.1,0,0,0,120.1,120.1
"3147",2005,51,71431,158.78,0,0,0,158.78,158.78
"3148",2005,51,71449,736.02,1,0,0,737.02,738.875714285714
"3149",2005,51,71456,116.9,0.97,0,0,117.87,117.87
"3150",2005,51,71464,11249,136.92,0,0,11385.92,11676.4657142857
"3151",2005,52,10520,0,0,0,0,0,NA
"3152",2005,52,71472,612.74,0,0,0,612.74,623.031428571429
"3153",2005,52,71480,78.75,0,0,0,78.75,79.9785714285714
"3154",2005,52,71498,1841.62,22.94,0,0,1864.56,1911.14
"3155",2005,52,71506,969.32,0,0,28,969.32,1000.10857142857
"3156",2005,52,71514,13.02,0,0,0,13.02,13.02
"3157",2005,52,71522,947.33,0,0,0,947.33,960.287142857143
"3158",2005,52,71530,38.78,0,0,0,38.78,38.78
"3159",2005,52,71548,434.64,0,0,0,434.64,440.954285714286
"3160",2005,52,71555,32.27,0,0,0,32.27,32.27
"3161",2005,52,71563,273.94,0,0,0,273.94,278.387142857143
"3162",2005,52,71571,520.52,0,0,0,520.52,543.575714285714
"3163",2005,52,71589,36.46,0,0,0,36.46,37.0814285714286
"3164",2005,52,71605,6.78,0,0,0,6.78,6.78
"3165",2005,52,71613,28.39,0,0,0,28.39,28.6542857142857
"3166",2005,52,71621,2075.05,36.91,0,0,2111.96,2121.57285714286
"3167",2005,52,71639,1868.91,15.05,0,33.53,1883.96,1977.32428571429
"3168",2005,52,71647,148.31,0,0,0,148.31,149.054285714286
"3169",2005,52,71654,223.59,0,0,0,223.59,229.734285714286
"3170",2005,53,10538,0,0,0,0,0,NA
"3171",2005,53,71662,88.25,0,0,0,88.25,88.25
"3172",2005,53,71670,9.43,0,0,0,9.43,9.43
"3173",2005,53,71688,12.22,0,0,0,12.22,12.22
"3174",2005,53,71696,123.81,1,0,0,124.81,126.175714285714
"3175",2005,53,71738,53.27,0,0,0,53.27,53.27
"3176",2005,53,71746,84.54,0.86,0,0,85.4,85.4
"3177",2005,53,71761,34.51,0,0,0,34.51,35.1185714285714
"3178",2005,53,71779,434.91,0,68.5,17.96,434.91,440.01
"3179",2005,53,71787,441.45,0,0,0,441.45,443.382857142857
"3180",2005,53,73833,159.09,0,0,1.63,159.09,159.09
"3181",2005,53,75028,367.55,0,13.11,20.14,367.55,380.691428571429
"3182",2005,54,10546,0,0,0,0,0,NA
"3183",2005,54,40303,0,0,0,0,0,NA
"3184",2005,54,71795,81.47,0,0,0,81.47,81.5842857142857
"3185",2005,54,71803,290.11,0,0,0,290.11,300.314285714286
"3186",2005,54,71811,465.65,0,0,0,465.65,482.454285714286
"3187",2005,54,71829,171.76,0,0,0,171.76,175.212857142857
"3188",2005,54,71837,3224.49,0,0,0,3224.49,3311.08142857143
"3189",2005,54,71845,41.69,0,0,0,41.69,41.69
"3190",2005,54,71852,199.88,0,0,0,199.88,209.257142857143
"3191",2005,54,71860,3888.3,0,42.2,66.35,3888.3,3979.83285714286
"3192",2005,54,71894,169.41,0,0,0,169.41,172.808571428571
"3193",2005,54,71902,1859.17,0,0,0,1859.17,1862.72571428571
"3194",2005,54,71910,1864.72,2.92,0,0,1867.64,1908.40714285714
"3195",2005,54,71928,1052.41,0,61.72,21.11,1052.41,1080.54285714286
"3196",2005,54,71944,133.28,0,0,0,133.28,140.078571428571
"3197",2005,54,71951,25.36,0,0,0,25.36,25.36
"3198",2005,54,71969,499.82,10.06,0,0,509.88,534.488571428571
"3199",2005,54,71985,220,0,0,0,220,235.727142857143
"3200",2005,54,71993,3666.59,0,61.55,37.18,3666.59,3778.07857142857
"3201",2005,54,72009,419.26,0,0,0,419.26,428.06
"3202",2005,54,72017,413.37,0,0,0,413.37,428.06
"3203",2005,54,72025,122.83,0,0,0,122.83,125.005714285714
"3204",2005,54,72033,494.23,0,0,0,494.23,508.93
"3205",2005,54,72041,886.19,0,0,0,886.19,938.625714285714
"3206",2005,54,72058,536.78,0,0,0,536.78,556.762857142857
"3207",2005,54,72082,711.79,0,0,0,711.79,745.46
"3208",2005,54,72090,352.15,0,0,0,352.15,358.102857142857
"3209",2005,54,72108,98.71,0,0,0,98.71,101.887142857143
"3210",2005,54,72116,337.2,0,0,0,337.2,337.2
"3211",2005,54,72132,394.92,0,0,0,394.92,399.231428571429
"3212",2005,54,72140,147.62,0,0,0,147.62,156.535714285714
"3213",2005,54,72157,723.26,0,0,0,723.26,752.288571428571
"3214",2005,54,72173,615.49,0,0,0,615.49,632.894285714286
"3215",2005,54,72181,404.92,0,0,0,404.92,421.441428571429
"3216",2005,54,72199,834.31,0,0,0,834.31,868.368571428571
"3217",2005,54,72207,175.16,0,0,0,175.16,175.16
"3218",2005,54,72215,561.94,0,0,0,561.94,575.988571428572
"3219",2005,54,72223,214.91,0,0,0,214.91,226.635714285714
"3220",2005,54,72231,8076.72,42.16,0,0,8118.88,8223.15285714286
"3221",2005,54,72249,4118.27,15.13,269.45,1213.19,4133.4,4342.10428571429
"3222",2005,54,72256,23763.77,617.5,354.53,1856.26,24381.27,24960.2214285714
"3223",2005,54,72264,198.18,0,0,0,198.18,202.41
"3224",2005,54,72272,1518.75,0,0,0,1518.75,1571.9
"3225",2005,54,72280,723.1,0,61.2,11.77,723.1,774.478571428571
"3226",2005,54,72298,593.74,0,0,0,593.74,598.757142857143
"3227",2005,54,75325,2295.45,0,41.03,12.84,2295.45,2391.32428571429
"3228",2005,54,75523,12111.71,137.2,275.55,1105.5,12248.91,12780.0357142857
"3229",2005,54,75531,5396.24,0,104.69,252.44,5396.24,5681.70714285714
"3230",2005,55,10553,0,0,0,0,0,NA
"3231",2005,55,72306,170.5,0,0,0,170.5,170.5
"3232",2005,55,72330,21.06,0,0,0,21.06,21.06
"3233",2005,55,72348,500.71,20.81,0,0,521.52,529.684285714286
"3234",2005,55,72355,579.68,15.94,0,0,595.62,601.144285714286
"3235",2005,55,72363,500.13,10.97,0,0,511.1,521.164285714286
"3236",2005,55,72371,780.72,14.23,0,0,794.95,804.232857142857
"3237",2005,55,72389,1492.5,40.26,0,88.7,1532.76,1574.92714285714
"3238",2005,55,72397,584.29,9.3,0,0,593.59,598.548571428571
"3239",2005,55,72405,393.16,5.43,0,0,398.59,404.944285714286
"3240",2005,55,72413,510.55,15.54,0,19.66,526.09,544.392857142857
"3241",2005,55,72421,450.12,7.18,0,0,457.3,457.3
"3242",2005,55,75184,450.57,10.46,0,11.43,461.03,465.838571428571
"3243",2005,56,10561,0,0,0,0,0,NA
"3244",2005,56,40295,0,0,0,0,0,NA
"3245",2005,56,40758,0,0,0,0,0,NA
"3246",2005,56,72447,409.59,0,0,0,409.59,409.59
"3247",2005,56,72454,3495.78,93.03,0,0,3588.81,3670.16
"3248",2005,56,72462,7684.23,130.28,0,0,7814.51,7975.22428571428
"3249",2005,56,72470,535.16,0,0,0,535.16,535.16
"3250",2005,56,72504,118.8,0,0,0,118.8,124.731428571429
"3251",2005,56,72512,2362.62,52.54,0,0,2415.16,2489.16
"3252",2005,56,72520,3093.63,75.75,0,16.82,3169.38,3247.37142857143
"3253",2005,56,72538,14835.34,339,0,0,15174.34,15542.8242857143
"3254",2005,56,72546,13667.92,706.3,0,1537.73,14374.22,15032.0528571429
"3255",2005,56,72553,6581.95,164.28,0,0,6746.23,6901.70857142857
"3256",2005,56,72561,3792.45,85.88,0,0,3878.33,3942.06285714286
"3257",2005,56,72579,52.07,0,0,0,52.07,52.07
"3258",2005,56,72587,3509.65,103.7,0,0,3613.35,3655.50857142857
"3259",2005,56,72595,1621.44,0,0,13.91,1621.44,1732.94142857143
"3260",2005,56,72603,19670.59,635.3,0,2656.93,20305.89,20606.9785714286
"3261",2005,56,72611,445.35,0,0,0,445.35,459.488571428571
"3262",2005,56,72652,16145.22,412.58,0,1426.08,16557.8,16937.0185714286
"3263",2005,56,73759,21121.92,522.22,0,990.13,21644.14,21940.8957142857
"3264",2005,56,73874,3609.23,64.19,0,0,3673.42,3774.70857142857
"3265",2005,56,73940,7144.17,213.33,0,44.49,7357.5,7604.08428571429
"3266",2005,57,10579,0,0,0,0,0,NA
"3267",2005,57,72678,7977.82,188.31,0,138.56,8166.13,8312.53285714286
"3268",2005,57,72686,913.99,7.83,0,0,921.82,955.601428571429
"3269",2005,57,72694,6411.73,190.35,0,48.1,6602.08,6827.85857142857
"3270",2005,57,72702,1785.28,33.53,0,0,1818.81,1856.94
"3271",2005,57,72710,9689.02,246.51,0,542.42,9935.53,10455.1814285714
"3272",2005,58,10587,0,0,0,0,0,NA
"3273",2005,58,72728,61.67,0,0,0,61.67,63.9085714285714
"3274",2005,58,72736,8713.68,372.43,0,236.23,9086.11,9386.80428571429
"3275",2005,58,72744,777.09,0,0,0,777.09,800.257142857143
"3276",2005,58,72751,1308.85,26.37,0,0,1335.22,1361.32857142857
"3277",2005,58,72769,648.64,12.19,0,0,660.83,668.608571428572
"3278",2006,1,10017,0,0,0,0,0,NA
"3279",2006,1,40402,0,0,0,0,0,NA
"3280",2006,1,40410,0,0,0,0,0,NA
"3281",2006,1,40428,0,0,0,0,0,NA
"3282",2006,1,40501,0,0,0,0,0,NA
"3283",2006,1,61119,9123.72,330.19,346.19,524.52,9453.91,NA
"3284",2006,1,61127,3436.54,72.9,0,129.6,3509.44,3562.41142857143
"3285",2006,1,61143,8006.18,184.17,0,1796.56,8190.35,8346.62428571429
"3286",2006,1,61150,8157.56,181.68,219.41,1119.55,8339.24,8533.71
"3287",2006,1,61168,720.04,18.47,0,0,738.51,759.131428571429
"3288",2006,1,61176,29624.84,1011.39,1407.93,1955.24,30636.23,31084.0042857143
"3289",2006,1,61192,18821.46,692.48,1069.71,2853.58,19513.94,20004.0585714286
"3290",2006,1,61200,12443.75,442.34,290.5,244.28,12886.09,13201.8428571429
"3291",2006,1,61218,40.63,0,0,0,40.63,42.0385714285714
"3292",2006,1,61234,6585.31,177.51,304.38,93.62,6762.82,6916.55142857143
"3293",2006,1,61242,12116.85,427.56,476.22,466.68,12544.41,12972.1228571429
"3294",2006,1,61259,35646.08,1512.69,541.27,4935.35,37158.77,37267.64
"3295",2006,1,61275,2509.85,8.22,0,127.98,2518.07,2519.40571428571
"3296",2006,1,61291,8055.64,237.69,359.22,538.5,8293.33,8558.13142857143
"3297",2006,1,61309,10552.92,232.67,506.38,663.96,10785.59,10930.5257142857
"3298",2006,1,75093,4888.76,138.21,149.5,77.56,5026.97,5104.96142857143
"3299",2006,1,75101,13851.44,322.64,371.08,611.42,14174.08,14467.0857142857
"3300",2006,1,75119,194.81,1.1,0,0,195.91,196.24
"3301",2006,2,10025,0,0,0,0,0,NA
"3302",2006,2,61333,112.74,0,0,0,112.74,114.818571428571
"3303",2006,3,10033,0,0,0,0,0,NA
"3304",2006,3,73981,4219.99,9.83,0,58.97,4229.82,4293.53714285714
"3305",2006,4,10041,0,0,0,0,0,NA
"3306",2006,4,61382,118.66,0,0,0,118.66,119.515714285714
"3307",2006,4,61408,622.46,0,0,0,622.46,645.957142857143
"3308",2006,4,61424,11943.76,401.89,0,0,12345.65,12551.5814285714
"3309",2006,4,61432,1054.61,43.62,0,0,1098.23,1102.29428571429
"3310",2006,4,61440,37.14,0,0,0,37.14,37.14
"3311",2006,4,61457,135.69,3.42,0,0,139.11,139.11
"3312",2006,4,61499,251.1,0,0,0,251.1,255.612857142857
"3313",2006,4,61507,2676.08,75.97,0,0,2752.05,2787.01142857143
"3314",2006,4,61515,2381.58,123.54,0,695.6,2505.12,2558.71857142857
"3315",2006,4,61523,1216.49,35.55,0,0,1252.04,1269.2
"3316",2006,4,61531,4443.74,139,0,31.02,4582.74,4673.79285714286
"3317",2006,4,61549,1342.3,42.59,0,0,1384.89,1456.74285714286
"3318",2006,4,73379,88.66,0,0,0,88.66,97.3642857142857
"3319",2006,4,75507,1905.63,28.95,0,11.81,1934.58,1973.38285714286
"3320",2006,5,10058,0,0,0,0,0,NA
"3321",2006,5,61556,864.58,37.73,0,0,902.31,917.86
"3322",2006,5,61564,3284.22,128.43,0,0,3412.65,3434.60428571429
"3323",2006,5,61572,720.41,9.15,0,0,729.56,729.851428571429
"3324",2006,5,61580,796.95,20.47,0,0,817.42,832.068571428572
"3325",2006,6,10066,0,0,0,0,0,NA
"3326",2006,6,61598,1294.57,0,0,0,1294.57,1334.13285714286
"3327",2006,6,61606,443.98,0,0,0,443.98,468.168571428571
"3328",2006,6,61614,1271.92,0,0,0,1271.92,1301.18285714286
"3329",2006,6,61622,1158.96,0,0,0,1158.96,1201.11571428571
"3330",2006,7,10074,0,0,0,0,0,NA
"3331",2006,7,40782,0,0,0,0,0,NA
"3332",2006,7,61630,5528.57,54.9,0,543.34,5583.47,5732.86428571428
"3333",2006,7,61648,18044.4,773.81,0,174.88,18818.21,19285.1328571429
"3334",2006,7,61655,7301.53,146.02,0,0,7447.55,7521.69714285714
"3335",2006,7,61663,1583.2,13.27,0,0,1596.47,1609.13285714286
"3336",2006,7,61671,66.2,0,0,0,66.2,67.3214285714286
"3337",2006,7,61697,1571.96,65.02,0,0,1636.98,1679.57142857143
"3338",2006,7,61705,465.27,9.13,0,0,474.4,478.584285714286
"3339",2006,7,61713,3058.33,30.48,0,0,3088.81,3116.39571428571
"3340",2006,7,61721,5690.74,211.05,0,303.91,5901.79,5999.31571428571
"3341",2006,7,61739,3766.09,132.33,0,1202.5,3898.42,3982.54571428571
"3342",2006,7,61747,1694.25,8.39,0,0,1702.64,1703.84285714286
"3343",2006,7,61754,32199.34,1235.31,0,2200.36,33434.65,34115.39
"3344",2006,7,61762,4240.97,114.63,0,0,4355.6,4493.05714285714
"3345",2006,7,61770,2393.34,6.56,0,0,2399.9,2413.00714285714
"3346",2006,7,61788,8487.2,323.47,0,1047.63,8810.67,9146.28714285714
"3347",2006,7,61796,26732.62,1507.68,0,1331.32,28240.3,28706.31
"3348",2006,7,61804,23560.72,372.24,0,13.02,23932.96,24194.7028571429
"3349",2006,7,61812,3027.33,39.33,0,0,3066.66,3084.50285714286
"3350",2006,8,10082,0,0,0,0,0,NA
"3351",2006,8,61820,3437.73,126.27,0,1.54,3564,3690.58142857143
"3352",2006,9,10090,0,0,0,0,0,NA
"3353",2006,9,40287,0,0,0,0,0,NA
"3354",2006,9,61838,4476.11,79.29,0,0,4555.4,4586.19428571429
"3355",2006,9,61846,427.75,11.56,0,0,439.31,454.07
"3356",2006,9,61853,6613.64,123.28,496.71,141.23,6736.92,6993.53571428571
"3357",2006,9,61879,653.95,2.17,0,0,656.12,664.498571428571
"3358",2006,9,61887,515.1,7.78,0,0,522.88,536.618571428571
"3359",2006,9,61895,32.61,0,0,0,32.61,34.0885714285714
"3360",2006,9,61903,3889.62,108.85,161.91,0,3998.47,4059.21
"3361",2006,9,61911,193.51,0,0,0,193.51,195.257142857143
"3362",2006,9,61929,1352.21,22.85,0,0,1375.06,1432.18
"3363",2006,9,61945,411.07,11.37,0,0,422.44,432.578571428571
"3364",2006,9,61952,1091.44,34.23,0,0,1125.67,1156.31428571429
"3365",2006,9,61960,731.76,1.12,0,0,732.88,744.038571428571
"3366",2006,9,61978,3748.07,50.46,0,0,3798.53,3840.52142857143
"3367",2006,9,61986,15.56,0,0,0,15.56,15.8042857142857
"3368",2006,9,73783,1780.36,33.15,65.15,0,1813.51,1846.15714285714
"3369",2006,10,10108,0,0,0,0,0,NA
"3370",2006,10,40535,0,0,0,0,0,NA
"3371",2006,10,40543,0,0,0,0,0,NA
"3372",2006,10,40816,0,0,0,0,0,NA
"3373",2006,10,40972,0,0,0,0,0,NA
"3374",2006,10,40980,0,0,0,0,0,NA
"3375",2006,10,61994,192.65,0,0,0,192.65,194.848571428571
"3376",2006,10,62000,332.48,0,0,0,332.48,337.945714285714
"3377",2006,10,62026,35.26,0,0,0,35.26,35.35
"3378",2006,10,62042,117.07,0,0,0,117.07,117.07
"3379",2006,10,62109,214.51,0,0,0,214.51,218.937142857143
"3380",2006,10,62117,34133.63,372.31,0,1757.11,34505.94,36002.5171428571
